Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Paced walking duration (ms)
6/30/2024,85,1835.990062,3868.841478,18,18,,,,,1.047833062,14.06355667,0.253043927,6168,76.5,76.5,76.5,,,3251802,,
8/24/2021,15,1451.389969,644.4717007,1,1,,,,,0.491958164,1.402250648,0.2510584,1155,,,,,,913482,,
8/23/2021,77,1599.221106,3576.892044,16,16,,,,,0.622988662,1.470919967,0.2510584,5670,,,,,,3294428,,
8/22/2021,100,1749.74494,5512.277686,62,62,,,,,0.496017824,1.550034285,0.261519164,8411,,,,718049,,4413457,,
8/21/2021,22,1450.322647,941.9299459,1,1,,,,,0.394466509,1.379048705,0.261519164,1746,,,,,,707406,,
8/20/2021,20,1449.203627,1240.481833,9,9,,,,,0.422895286,1.434404373,0.2510584,2122,,,,,,918328,,
8/19/2021,4,1402.339886,171.9750128,,,,,,,0.479984285,0.828966379,0.2510584,529,,,,,,149187,,
8/17/2021,20,1449.478892,936.5025787,1,1,,,,,0.458051864,1.449665189,0.2510584,1633,,,,,,922847,,
8/16/2021,17,1439.985186,586.879846,,,,,,,0.325487854,0.760782838,0.282440722,1173,,,,,,767032,,
8/15/2021,22,1484.634033,389.1091542,13,13,,,,,0.37665323,1.125936985,0.261519164,942,,,,883695,,543432,,
8/14/2021,45,1570.473381,1033.580671,34,34,,,,,0.40526067,1.211705446,0.282440722,1940,,,,1739952,,1041008,,
8/13/2021,10,1428.23902,755.6392012,6,6,,,,,0.326794052,1.288122892,0.2510584,1301,,,,,,557328,,
8/12/2021,8,1419.463004,442.3633329,,,,,,,0.39749373,1.21102953,0.282440722,941,,,,,,430217,,
8/11/2021,32,1443.585748,1319.292734,,,,,,,0.436732239,2.637625217,0.261519164,2264,,,,,,826125,,
8/10/2021,3,1398.776082,296.5954723,,,,,,,0.437718517,0.873136342,0.2510584,814,,,,,,90697,,
8/9/2021,9,1397.177752,366.548501,,,,,,,0.42496521,0.97707212,0.2510584,821,,,,,,64463,,
8/8/2021,49,1554.580327,2540.556876,13,13,,,,,0.448255984,1.341163993,0.2510584,4051,,,,,,2502005,,
8/7/2021,32,1501.897385,1570.051182,11,11,,,,,0.355174381,1.259139538,0.282440722,2516,,,,,,1783152,,
8/6/2021,10,1435.901994,426.6445436,,,,,,,0.352609487,1.373959541,0.248761684,882,,,,,,700018,,
8/5/2021,4,1406.921939,271.1430883,,,,,,,0.323451818,0.808047712,0.271979928,681,,,,,,224388,,
8/4/2021,7,1407.030088,283.5650558,,,,,,,0.315987804,0.516517043,0.311427444,654,,,,,,201529,,
8/3/2021,29,1467.42723,1461.905348,7,7,,,,,0.352113432,1.319187403,0.2510584,2534,,,,,,1217418,,
8/2/2021,24,1458.890483,1108.502091,2,1,,,,,0.383297033,2.210419178,0.2510584,1991,,,,,,1077311,,
8/1/2021,10,1405.593764,486.2334619,,,,,,,0.346177574,1.137998581,0.2510584,979,,,,,,186373,,
7/31/2021,14,1425.243658,597.5190192,,,,,,,0.306649127,0.862415075,0.2510584,1190,,,,,,525090,,
7/30/2021,3,1408.350452,365.2015533,,,,,,,0.34801939,1.088410735,0.2510584,928,,,,,,216105,,
7/29/2021,10,1411.188014,420.2790642,,,,,,,0.399103887,0.936288595,0.248349309,1069,,,,,,294405,,
7/28/2021,2,1404.422606,211.5167122,,,,,,,0.356928215,0.724205554,0.292901456,594,,,,,,183369,,
7/27/2021,17,1413.389571,655.7627066,,,,,,,0.347709124,1.10544765,0.2510584,1310,,,,,,330538,,
7/26/2021,8,1394.535955,437.6200604,,,,,,,0.301923949,0.548838437,0.2510584,978,,,,,,21105,,
7/25/2021,25,1472.270248,1186.2406,,,,,,,0.375196811,1.230285168,0.2510584,2459,,,,,,1296903,,
7/24/2021,36,1467.489525,1325.049781,,,,,,,0.34942505,1.160740733,0.2510584,2495,,,,,,1079561,,
7/23/2021,8,1410.630122,370.3111572,,,,,,,0.310191616,0.874589682,0.261519164,786,,,,,,285248,,
7/22/2021,5,1400.432156,230.3460931,,,,,,,0.361424259,0.757503867,0.249298364,590,,,,,,117876,,
7/21/2021,8,1405.589744,357.6460379,,,,,,,0.381934732,1.101803422,0.2510584,812,,,,,,141988,,
7/20/2021,7,1402.633075,324.6920686,,,,,,,0.313470574,0.714646518,0.2510584,817,,,,,,153998,,
7/19/2021,6,1414.175034,287.2621241,,,,,,,0.395816806,1.167406201,0.247754842,741,,,,,,209161,60173,
7/18/2021,21,1439.767133,791.9202228,,,,,,,0.371609685,1.107534647,0.261519164,1548,,,,,,763454,,
7/17/2021,33,1506.879717,778.2065796,15,15,,,,,0.453871941,1.345879912,0.261519164,1371,,,,832092,,903143,,
7/16/2021,16,1423.203379,759.5686455,1,1,,,,,0.320697704,1.735783815,0.2510584,1426,,,,,,491604,,
7/15/2021,9,1411.948073,376.0143497,,,,,,,0.454358784,2.376389265,0.261519164,757,,,,,,306880,,
7/14/2021,3,1400.493789,160.9122341,,,,,,,0.287290458,0.313823014,0.2510584,510,,,,,,118887,,
7/13/2021,14,1445.736102,684.1679053,,,,,,,0.369187053,1.582200885,0.2510584,1305,,,,,,861417,,
7/12/2021,12,1426.580992,745.4706545,5,5,,,,,0.374520625,1.313900471,0.261519164,1392,,,,,,547038,,
7/11/2021,7,1429.249731,315.1257415,,,,,,,0.329178301,0.954167664,0.261519164,862,,,,,,551179,,
7/10/2021,57,1578.855731,2158.268609,,,,,,,0.522075646,1.211223364,0.2510584,3903,,,,,,2669849,,
7/9/2021,5,1410.924067,318.8441782,,,,,,,0.311690335,0.647056341,0.261519164,799,,,,,,290072,,
7/8/2021,16,1412.735704,677.9268239,1,1,,,,,0.372767468,2.099410534,0.248762667,1257,,,,,,319806,,
7/7/2021,11,1395.098436,433.799237,,,,,,,0.318148014,0.622235417,0.261519164,870,,,,,,30338,,
7/6/2021,7,1399.863432,312.6216263,,,,,,,0.323757969,0.735081613,0.261519164,935,,,,,,86928,,
7/5/2021,13,1444.99137,624.5229144,,,,,,,0.360713859,1.302530169,0.2510584,1207,,,,,,849196,,
7/4/2021,33,1485.220688,1813.54933,9,9,,,,,0.458359397,1.433013082,0.261519164,3019,,,,,,1509450,,
7/3/2021,29,1429.731521,1078.310333,,,,,,,0.381632072,1.308848381,0.2510584,2239,,,,,,598746,,
7/2/2021,27,1464.38136,1439.036569,10,10,,,,,0.412047971,1.529708862,0.261519164,2431,,,,,,1167429,,
7/1/2021,14,1432.719479,437.4692831,,,,,,,0.320221801,0.64928633,0.2510584,1045,,,,,,647785,,
6/30/2021,30,1430.664596,1313.595604,2,2,,,,,0.395750885,1.62400806,0.271979928,2289,,,,,,614060,,
6/29/2021,5,1402.172992,359.7938672,,,,,,,0.321531033,1.332412958,0.282440722,776,,,,,,146449,,
6/28/2021,21,1426.208813,900.9478073,2,1,,,,,0.408429347,1.883374095,0.2510584,1578,,,,,,540931,,
6/27/2021,38,1514.420889,1463.82918,1,1,,,,,0.36021647,1.302534223,0.2510584,2616,,,,,,1848886,,
6/26/2021,27,1457.465276,924.0268011,1,1,,,,,0.363175558,1.372874379,0.261519164,1609,,,,,,1041021,,
6/25/2021,16,1416.909874,694.9763803,,,,,,,0.356824396,1.482226253,0.2510584,1376,,,,,,352033,,
6/24/2021,11,1443.822746,523.165102,,,,,,,0.46139269,1.356821895,0.271979928,1133,,,,,,830015,,
6/23/2021,27,1448.216787,1122.18837,3,3,,,,,0.319391868,1.359585524,0.2510584,2056,,,,,,902132,,
6/22/2021,10,1456.2876,407.6613632,,,,,,,0.315262691,0.93459481,0.267600298,988,,,,,,939461,,
6/21/2021,20,1419.915099,755.7638168,,,,,,,0.363645522,1.199704289,0.2510584,1544,,,,,,437636,,
6/20/2021,37,1497.412885,1444.556148,4,4,,,,,0.341242787,1.428261399,0.261519164,2689,,,,,,1709552,,
6/19/2021,19,1414.770048,779.1294529,,,,,,,0.331454329,1.125934958,0.25498119,1751,,,,70402,,278106,,
6/18/2021,37,1506.271672,1463.102382,1,1,,,,,0.359476535,1.382147193,0.2510584,2664,,,,,,1854944,,
6/17/2021,7,1415.234834,371.7294104,,,,,,,0.360324264,0.773810387,0.292901456,793,,,,,,360821,,
6/16/2021,14,1406.815143,635.1830072,,,,,,,0.300404416,0.82896626,0.2510584,1453,,,,,,222637,,
6/15/2021,12,1417.406322,502.2126561,,,,,,,0.2926187,0.622460723,0.253827423,1013,,,,,,396461,,
6/14/2021,15,1416.993572,520.0201788,,,,,,,0.407336099,1.177206039,0.261519164,1043,,,,,,389687,,
6/13/2021,1,1393.249956,229.7184477,,,,,,,0.301854119,0.3404679,0.2510584,739,,,,,,,,
6/12/2021,21,1450.159283,1220.061515,6,6,,,,,0.365535353,1.342486501,0.2510584,2189,,,,,,789698,,
6/11/2021,19,1443.053701,1060.181482,7,7,,,,,0.374919883,1.312663794,0.24937579,1923,,,,,,817394,,
6/10/2021,31,1464.868648,1310.471317,,,,,,,0.39026526,1.580808759,0.2510584,2280,,,,,,1175428,,
6/9/2021,9,1409.052761,444.4349746,,,,,,,0.42682615,0.8289662,0.261519164,907,,,,,,259361,,
6/8/2021,5,1400.894469,292.9266682,,,,,,,0.361578466,0.65801537,0.264108092,711,,,,,,125465,,
6/7/2021,3,1393.249936,262.7241673,,,,,,,0.340415435,0.672477663,0.292901456,699,,,,,,,,
6/6/2021,10,1427.405922,565.3326141,3,3,,,,,0.333259998,1.846124172,0.261519164,1131,,,,,,560579,,
6/5/2021,8,1425.285587,389.1974165,1,1,,,,,0.32472267,1.364721656,0.313822985,815,,,,,,525779,,
6/4/2021,7,1418.415064,303.1530323,,,,,,,0.313283834,0.568673909,0.271979928,742,,,,,,413017,,
6/3/2021,8,1411.979873,315.0783081,,,,,,,0.344010631,0.677317083,0.2510584,722,,,,,,307401,,
6/2/2021,9,1415.376724,454.0735676,,,,,,,0.429639443,4.171339035,0.251974255,1091,,,,,,363149,,
6/1/2021,5,1403.193367,243.5266571,,,,,,,0.306283495,0.738407254,0.261519164,732,,,,,,163194,,
5/31/2021,3,1393.249936,182.0807762,,,,,,,0.283608101,0.563271999,0.2510584,557,,,,,,,,
5/30/2021,8,1240.61074,456.9263144,,,,,,,0.346407583,0.877639532,0.2510584,1085,,,,,,340466,,
5/29/2021,10,1417.42926,402.9649587,,,,,,,0.418324912,1.07048285,0.271463811,924,,,,,,396838,,
5/28/2021,7,1403.736048,258.0315332,,,,,,,0.323911207,1.003889799,0.271979928,601,,,,,,172101,,
5/27/2021,11,1417.679042,512.7925324,,,,,,,0.307971857,1.061732292,0.271979928,1078,,,,,,400937,,
5/26/2021,8,1417.295252,440.2539327,,,,,,,0.332231995,0.668431938,0.2510584,855,,,,,,394639,,
5/25/2021,3,1401.059013,230.9737358,,,,,,,0.310787132,0.668039143,0.261519164,529,,,,,,128165,,
5/24/2021,11,1426.424442,620.2031297,,,,,,,0.373824722,1.090073109,0.2510584,1252,,,,,,544469,,
5/23/2021,10,1469.276242,677.6303229,,,,,,,0.327010158,1.36323297,0.2510584,1381,,,,,,1247765,,
5/22/2021,6,1404.34839,282.440712,,,,,,,0.318568392,0.592777312,0.2510584,536,,,,,,182150,,
5/21/2021,10,1437.290094,385.1388978,,,,,,,0.46190108,1.212851405,0.261519164,864,,,,,,722799,,
5/20/2021,9,1413.641726,324.9729724,,,,,,,0.374162912,0.853946686,0.261225015,739,,,,,,441836,,
5/19/2021,8,1401.626945,286.5272501,,,,,,,0.345471851,0.459784418,0.251177877,602,,,,,,181509,,
5/18/2021,10,1403.520743,564.2790214,,,,,,,0.427807829,0.868303776,0.249578044,1159,,,,,,222543,,
5/17/2021,10,1402.228766,369.4492936,1,1,,,,,0.377656178,1.031820416,0.254716247,983,,,,119299,,66777,,
5/16/2021,14,1425.554808,658.7622533,,,,,,,0.490671008,2.046991348,0.261225015,1533,,,,,,699965,,
5/15/2021,7,1425.514177,289.3569393,,,,,,,0.286800421,0.536351502,0.251177877,799,,,,,,699082,,
5/14/2021,13,1467.674264,577.6346102,,,,,,,0.32558454,1.864517808,0.261225015,1293,,,,,,1612583,,
5/13/2021,8,1403.04662,420.0166003,,,,,,,0.335609712,4.497271538,0.251177877,1052,,,,,,212268,,
5/12/2021,5,1415.33783,286.4307424,,,,,,,0.287385449,0.308532774,0.251177877,710,,,,,,478587,,
5/11/2021,2,1393.250059,222.7477082,,,,,,,0.33397072,0.565150082,0.261225015,663,,,,,,,,
5/10/2021,6,519.0553976,252.7823853,,,,,,,0.357306698,1.18388772,0.251177877,684,,,,,,585404,,
5/9/2021,21,1446.834543,940.3460042,,,,,,,0.379496059,0.811500609,0.251177877,2038,,,,,,1161041,,
5/8/2021,5,1410.909707,298.1220653,,,,,,,0.308963684,0.679657817,0.271272093,838,,,,,,382642,,
5/7/2021,11,1434.700927,351.4793725,,,,,,,0.356722594,0.739318848,0.251177877,821,,,,,,898137,,
5/6/2021,9,1421.459204,412.891108,,,,,,,0.343967049,0.639122784,0.261225015,935,,,,,,611222,,
5/5/2021,6,1410.21294,270.738023,,,,,,,0.283886712,0.849925995,0.251177877,721,,,,,,367542,,
5/4/2021,4,1428.377578,192.3017998,,,,,,,0.300647443,0.693901539,0.271272093,609,,,,,,761124,,
5/3/2021,9,1402.710831,360.315105,,,,,,,0.312216467,0.97527957,0.261225015,969,,,,,,204994,,
5/2/2021,6,1393.249941,339.2092061,,,,,,,0.373857073,0.886123538,0.261225015,1053,,,,,,,,
5/1/2021,13,1410.028855,665.7904006,2,2,,,,,0.306180418,1.327750802,0.251177877,1529,,,,,,363557,,
4/30/2021,7,1401.996412,250.2811596,,,,,,,0.310200529,0.935718656,0.281319231,635,,,,,,189515,,
4/29/2021,1,1396.055729,105.1559435,,,,,,,0.782017724,3.769293785,0.251177877,354,,,,,,60795,,
4/28/2021,8,1406.861051,456.4429834,,,,,,,0.321071393,0.811112642,0.270232767,1087,,,,,,294919,,
4/27/2021,4,1418.521082,168.5420564,,,,,,,0.504389544,0.95342505,0.251177877,503,,,,,,547562,,
4/26/2021,11,1437.64966,472.2227919,,,,,,,0.320486038,0.84395206,0.251177877,1045,,,,,,962028,,
4/25/2021,5,1402.958383,240.6345222,,,,,,,0.409989539,1.331845284,0.251177877,644,,,,,,210357,,
4/24/2021,3,1404.043324,203.3043584,,,,,,,0.337773078,0.768308938,0.251177877,606,,,,,,233865,,
4/23/2021,1,1393.249974,59.07704055,,,,,,,1.640402575,10.56792068,0.301413447,301,,,,,,,,
4/22/2021,21,661.053215,857.807474,2,1,,,,,0.331417968,1.40359509,0.251177877,1668,,,,,,786544,,
4/21/2021,7,1403.558424,349.6396279,,,,,,,0.363796545,0.772854984,0.261225015,760,,,,,,223359,,
4/20/2021,13,1427.387601,822.224521,10,10,,,,,0.455622507,1.274922013,0.301413476,1457,,,,,,739676,,
4/19/2021,14,1416.436351,787.4348845,6,6,,,,,0.308075058,1.204642177,0.251177877,1457,,,,,,502390,,
4/18/2021,16,1423.864259,666.8468287,,,,,,,0.510624379,6.251335621,0.261225015,1432,,,,,,663334,,
4/17/2021,8,1406.692679,364.4253044,2,2,,,,,0.327079383,1.342616677,0.261225015,847,,,,,,291271,,
4/16/2021,12,1412.171866,463.9161913,1,1,,,,,0.448246612,1.518791199,0.251177877,1023,,,,,,409988,,
4/15/2021,19,1437.29125,1048.383851,7,7,,,,,0.329677275,1.248148322,0.251177877,1845,,,,,,954261,,
4/14/2021,11,1418.547127,409.5520391,,,,,,,0.446178299,0.825988829,0.281319231,893,,,,,,548125,,
4/13/2021,38,1472.609308,1902.945253,8,8,,,,,0.481076272,1.380494952,0.254064918,3466,,,,,,1719514,,
4/12/2021,10,1417.453974,421.7647123,,,,,,,0.319998197,0.803768575,0.251177877,996,,,,,,524441,,
4/11/2021,21,1447.286368,1151.955131,10,10,,,,,0.340852056,1.528060555,0.271272093,2013,,,,,,1170830,,
4/10/2021,43,1475.716614,1979.160148,12,12,,,,,0.405577286,2.098767757,0.251177877,3392,,,,,,1786843,,
4/9/2021,19,1434.25689,1060.301373,11,11,,,,,0.299963622,1.16832602,0.261225015,1818,,,,,,888517,,
4/8/2021,8,1414.790603,308.9203224,,,,,,,0.48473466,4.358797073,0.271272093,777,,,,,,466732,,
4/7/2021,15,1417.363414,856.0471444,7,7,,,,,0.334744033,1.214730382,0.281319231,1561,,,,,,522479,,
4/6/2021,9,1410.049588,590.3344427,4,4,,,,,0.318907435,1.250790477,0.251177877,1144,,,,,,364005,,
4/5/2021,9,1395.391439,408.1271598,,,,,,,0.416043509,1.518795133,0.251177877,923,,,,,,46400,,
4/4/2021,13,1402.417202,480.5465387,,,,,,,0.367992057,1.234759092,0.251177877,1099,,,,,,198631,,
4/3/2021,69,1540.339244,3200.306081,22,22,,,,,1.121735355,8.050363541,0.257584572,5391,,,,,,3187051,,
4/2/2021,5,1404.061074,243.5719843,,,,,,,0.304292656,0.60282433,0.271272093,714,,,,,,234249,,
4/1/2021,1,1402.904227,57.68618059,,,,,,,0.293192545,0.463282615,0.281319231,362,,,,,,209185,,
3/31/2021,2,1411.780625,145.5789652,,,,,,,0.290646314,0.499642938,0.251177877,476,,,,,,222677,77288,
3/30/2021,8,1408.600802,438.9554436,,,,,,,0.357090493,1.34751904,0.251177877,1071,,,,,,332614,,
3/29/2021,16,1430.510792,545.4918509,,,,,,,0.318361568,1.223698974,0.251177877,1236,,,,,,807347,,
3/28/2021,14,1407.763966,669.04915,,,,,,,0.488025118,3.906997681,0.249289304,1535,,,,,,314480,,
3/27/2021,33,1448.698437,1703.792199,9,9,,,,,0.310797365,1.360771298,0.251177877,3066,,,,,,1201428,,
3/26/2021,7,1417.261596,309.8530498,,,,,,,0.838030605,1.878139138,0.301413447,787,,,,,,520271,,
3/25/2021,2,1395.333503,166.9830633,,,,,,,0.364298805,9.699999809,0.251177877,471,,,,,,45144,,
3/24/2021,4,1401.492238,195.59498,,,,,,,0.30572729,0.814631999,0.261225015,577,,,,,,178589,,
3/23/2021,12,1399.000229,347.0087855,,,,,,,0.392465544,2.681744814,0.301413447,924,,,,,,124595,,
3/22/2021,6,1409.029867,340.1733248,,,,,,,0.431012608,2.118760109,0.251177877,687,,,,,,341910,,
3/21/2021,17,1431.47282,762.3276699,2,2,,,,,0.385160597,1.330720782,0.251177877,1381,,,,,,828192,,
3/20/2021,9,1397.119235,523.7638237,,,,,,,0.878487157,11.98931408,0.249289498,1208,,,,,,83837,,
3/19/2021,1,1393.250009,118.1638961,,,,,,,0.290950136,0.301413476,0.251177877,338,,,,,,,,
3/18/2021,6,1396.35239,230.8827257,,,,,,,0.307726881,0.334486276,0.289820611,557,,,,,,67221,,
3/17/2021,5,1393.249991,264.8454579,,,,,,,0.461558084,0.815589428,0.261225015,796,,,,,,,,
3/16/2021,15,1427.949425,880.5044048,5,5,,,,,0.323020377,1.219067335,0.251177877,1651,,,,,,751849,,
3/15/2021,8,1407.141975,396.6931524,,,,,,,0.421303456,3.339373589,0.261225015,909,,,,,,301005,,
3/14/2021,28,1437.319184,925.5081315,,,,,,,0.559396286,16.19303322,0.249789685,2247,,,,,,954868,,
3/13/2021,32,1414.118737,1086.653855,1,1,,,,,0.463094227,1.529542685,0.261225015,2195,,,,,,452174,,
3/12/2021,9,1415.495971,411.8389337,1,1,,,,,0.281056632,1.15539825,0.251177877,938,,,,,,482014,,
3/11/2021,10,1415.946859,445.0972135,2,2,,,,,0.401611725,1.224905729,0.301413447,961,,,,,,491784,,
3/10/2021,15,1415.131907,668.0502939,,,,,,,0.366600568,1.137213707,0.251177877,1393,,,,,,474125,,
3/9/2021,32,1445.847564,1369.096304,,,,,,,0.544278988,1.19313395,0.251177877,3057,,,,,,1139656,,
3/8/2021,11,1398.270403,467.3391142,,,,,,,0.479690823,1.330722213,0.257130086,1048,,,,,,108780,,
3/7/2021,29,1430.661355,1419.850619,3,2,,,,,0.514423422,6.325778008,0.251177877,3158,,,,,,810611,,
3/6/2021,28,1445.05167,1499.389122,10,9,,,,,0.631398692,1.849083185,0.256809652,2901,,,,,,1122413,,
3/5/2021,21,1448.246801,1216.612137,10,10,,,,,0.508714097,1.342571974,0.251177877,2108,,,,,,1191644,,
3/4/2021,3,1393.249882,175.0482613,,,,,,,0.418743217,0.922677815,0.251177877,510,,,,,,,,
3/3/2021,7,1273.771258,378.4592388,1,1,,,,,0.37395156,1.283512831,0.261225015,835,,,,,,255105,,
3/2/2021,19,1440.054946,658.6172986,,,,,,,0.402201259,1.203813672,0.251177877,1403,,,,,,1014145,,
3/1/2021,13,1434.636567,904.1205313,10,10,15.5344771,76.8774347,15.5359102,76.8830856,0.535228811,1.380362391,0.263138771,1639,,,,,,896743,,
2/28/2021,7,1409.570298,475.3322915,2,2,,,,,0.55730488,1.231756568,0.26209861,1063,,,,,,353623,,
2/27/2021,18,1416.476671,699.1256464,3,3,,,,,0.865240399,3.444486618,0.267075241,1426,,,,,,503265,,
2/26/2021,3,1408.67781,182.4927822,,,,,,,0.757326077,1.127384543,0.301413476,509,,,,,,334282,,
2/25/2021,18,1423.044962,753.7553833,,,,,,,0.648700863,1.86124289,0.301413447,1514,,,,,,645582,,
2/24/2021,15,1450.111466,789.1596636,1,1,,,,,0.763600083,1.25437963,0.251177877,1663,,,,,,1232043,,
2/23/2021,6,1440.721504,337.0043149,1,1,,,,,0.68562772,1.559099913,0.265243649,755,,,,,,721413,132505,
2/22/2021,7,1407.687865,405.3864796,1,1,,,,,0.361760067,1.385024428,0.251177877,859,,,,,,312833,,
2/21/2021,13,1404.480441,719.1490716,2,2,,,,,0.369364905,1.553031206,0.251177907,1561,,,,,,243335,,
2/20/2021,32,1472.095475,1665.9372,10,10,15.5341181,76.8830856,15.5341181,76.8830856,0.577537668,1.260643125,0.270228624,3016,,,,,,1708385,,
2/19/2021,16,1438.896865,990.3309579,8,8,15.5330196,76.8827253,15.5330196,76.8827253,0.773095654,1.325178742,0.261225015,1861,,,,,,989052,,
2/17/2021,21,1451.111949,1272.656552,8,8,15.5353712,76.8774132,15.5358177,76.8804406,0.558314173,1.898163795,0.137561053,2380,,,,,,1253723,,
2/16/2021,17,1427.164,629.1360112,,,15.5355118,76.877468,15.5355537,76.8775236,0.599270417,1.093208432,0.251177877,1367,,,,,,734830,,
2/15/2021,18,1440.9191,709.2195984,1,1,,,,,0.462988928,1.250023246,0.254927278,1443,,,,,,1032869,,
2/14/2021,54,1445.896694,2751.138447,18,18,15.6899758,76.8942544,15.6933187,76.8967762,1.178778482,19.15999985,0.251177877,4923,,,,,,1140721,,
2/13/2021,13,1439.470568,741.915567,3,3,,,,,0.797948112,1.639502645,0.281319231,1579,,,,,,1001482,,
2/12/2021,17,1429.742287,717.8756167,,,,,,,0.452791938,1.235815406,0.251177877,1534,,,,,,790695,,
2/11/2021,13,1416.259497,673.1675596,6,6,,,,,0.36621543,1.243739724,0.251177877,1222,,,,,,498558,,
2/10/2021,21,1454.445444,613.5900415,8,8,,,,,0.614925325,8.897165298,0.2455962,1350,,,,514295,,775130,,
2/9/2021,21,1473.921623,845.0324036,,,,,,,0.343745853,1.285636783,0.25013566,1812,,,,,,1747950,,
2/8/2021,38,1443.641295,1785.993058,2,2,15.5348049,76.8766001,15.5348049,76.8766001,0.550335113,1.764752984,0.261066556,3238,,,,,,1091851,,
2/7/2021,20,1430.670772,792.8673272,,,,,,,0.546464552,2.359158278,0.276296377,1759,,,,,,810814,,
2/6/2021,43,1453.452901,1851.788388,4,4,,,,,0.402872568,1.833038688,0.247429535,3609,,,,,,1304445,,
2/5/2021,4,1403.101402,234.7296252,,,,,,,0.48364574,3.450000048,0.24742952,522,,,,,,213457,,
2/4/2021,20,1443.090958,1017.151066,7,7,15.5353255,76.8774334,15.5356411,76.8782833,0.45637733,1.328127623,0.261225015,1831,,,,,,1079926,,
2/3/2021,42,1496.06699,1551.132645,4,4,15.5292352,76.8762398,15.536643,76.8816444,0.500353021,1.264229059,0.261225015,3028,,,,,,2227784,,
2/2/2021,17,1421.479704,727.6198386,1,1,,,,,0.72084475,3.139838934,0.09207689,1610,,,,,,611667,,
2/1/2021,6,1407.248063,245.0128829,,,,,,,0.606782741,1.001109958,0.301413476,535,,,,,,303303,,
1/31/2021,31,1482.425052,1466.58449,6,6,15.5306276,76.8766001,15.5363707,76.878762,0.74548956,1.421176672,0.296031088,2677,,,,,,1932197,,
1/30/2021,31,1459.967395,1177.691593,,,,,,,0.488972629,1.170760393,0.249577492,2749,,,,,,1445597,,
1/29/2021,32,1505.599872,1925.788633,15,15,15.5309866,76.8773207,15.536643,76.8812148,0.453707246,1.301110148,0.271272093,3550,,,,,,2434336,,
1/28/2021,21,1434.400787,845.8921553,,,,,,,0.523998674,5.224730015,0.249691665,1902,,,,,,891634,,
1/27/2021,28,1471.922998,1054.080018,,,,,,,0.552428322,2.630188942,0.267922699,1898,,,,,,1704644,,
1/26/2021,37,1496.811713,1701.031151,11,11,15.5356428,76.878238,15.5358667,76.8812095,0.464700067,1.28144145,0.251177877,3560,,,,,,2243920,,
1/25/2021,40,1467.699553,1953.540952,7,7,,,,,0.544323729,2.247439623,0.25471577,3893,,,,,,1613136,,
1/24/2021,39,1468.277961,1661.843133,9,9,15.5356024,76.8782889,15.5356024,76.8782889,0.597161206,1.33608079,0.251177877,3113,,,,,,1625666,,
1/23/2021,8,1402.716745,308.3370501,,,,,,,0.408370027,0.946196496,0.261225015,791,,,,,,205120,,
1/22/2021,31,1512.750722,1767.138084,9,9,15.534152,76.877681,15.5358284,76.8812175,0.605952176,1.557808518,0.261225015,3146,,,,,,2589277,,
1/21/2021,17,1441.838078,1036.147274,7,7,15.5354214,76.8774958,15.5356027,76.8782834,0.518318225,1.31228137,0.271272093,2014,,,,,,1052781,,
1/20/2021,17,1442.077444,824.7082161,5,5,15.5356006,76.8782835,15.5356006,76.8782835,0.594498832,1.294808626,0.281319231,1483,,,,,,1057967,,
1/19/2021,17,1441.1995,1030.726263,7,7,15.5356168,76.8780476,15.5357798,76.8799946,2.490186546,18.10713005,0.301413476,1655,,,,,,1038945,,
1/18/2021,71,1466.133412,3737.33995,27,27,,,,,4.457231259,30.36000061,0.247428969,6020,,,,,,1579199,,
1/17/2021,69,1543.054478,2864.031677,5,5,15.0045476,74.5095239,15.0062954,74.5101196,1.641476589,16.92926598,0.251177877,5308,,,,,,3245882,,
1/16/2021,26,1452.548926,1131.590897,1,1,,,,,5.661657013,27.93899155,0.271272093,2163,,,,,,1284858,,
1/15/2021,39,1472.340543,2216.882436,14,14,15.2740226,76.3894032,15.2764247,76.3910251,2.530627304,21.26156235,0.251468956,3555,,,,,,1713692,,
1/14/2021,18,1450.93743,1144.185889,8,8,15.5356422,76.8781993,15.5356422,76.8781993,0.459558284,1.299729228,0.244389787,2207,,,,,,1249941,,
1/13/2021,18,1445.352983,1008.436475,6,6,15.5353258,76.8774334,15.5354809,76.8778336,0.635616236,1.488614917,0.251177877,1776,,,,,,1128940,,
1/12/2021,5,1420.015457,210.0585257,,,,,,,0.382854463,0.746357679,0.291282028,619,,,,,80503975,579940,,
1/11/2021,3,1404.184709,106.3526297,,,,,,,0.611565623,0.811493635,0.322500139,365,,,,,85700490,236928,,
1/10/2021,13,1420.846454,620.1713846,5,5,15.5355282,76.8775388,15.5357677,76.8792291,0.717860931,5.916764736,0.251177877,1423,,,,,81051480,597946,,
1/9/2021,16,1433.641389,598.3985322,,,,,,,0.447194739,1.9310987,0.251177877,1441,,,,,81904600,875181,,
1/8/2021,4,1404.76009,191.9222285,,,,,,,0.48044507,1.052277327,0.251177877,541,,,,,85030200,249395,,
